date,region,product,revenue,units_sold,customer_count
2024-09-27,South,Product C,696.96,13,6
2024-09-27,South,Product D,728.08,14,7
2024-09-27,South,Product E,680.12,13,6
2024-09-27,East,Product A,619.98,12,6
2024-09-27,East,Product B,623.74,12,6
2024-09-27,East,Product C,695.75,13,6
2024-09-27,East,Product D,624.22,12,6
2024-09-27,East,Product E,600.49,12,6
2024-09-27,West,Product A,715.24,14,7
2024-09-27,West,Product B,664.62,13,6
2024-09-27,West,Product C,911.0,18,9
2024-09-27,West,Product D,329.02,6,3
2024-09-27,West,Product E,853.22,17,8
2024-09-27,Central,Product A,874.87,17,8
2024-09-27,Central,Product B,409.92,8,4
2024-09-27,Central,Product C,652.34,13,6
2024-09-27,Central,Product D,648.31,12,6
2024-09-27,Central,Product E,503.19,10,5
2024-09-28,North,Product A,591.22,11,5
2024-09-28,North,Product B,544.63,10,5
2024-09-28,North,Product C,945.5,18,9
2024-09-28,North,Product D,831.16,16,8
2024-09-28,North,Product E,878.19,17,8
2024-09-28,South,Product A,801.19,16,8
2024-09-28,South,Product B,542.04,10,5
2024-09-28,South,Product C,626.69,12,6
2024-09-28,South,Product D,768.66,15,7
2024-09-28,South,Product E,529.0,10,5
2024-09-28,East,Product A,799.98,15,7
2024-09-28,East,Product B,666.48,13,6
2024-09-28,East,Product C,647.65,12,6
2024-09-28,East,Product D,799.69,15,7
2024-09-28,East,Product E,762.35,15,7
2024-09-28,West,Product A,649.59,12,6
2024-09-28,West,Product B,862.47,17,8
2024-09-28,West,Product C,548.76,10,5
2024-09-28,West,Product D,786.38,15,7
2024-09-28,West,Product E,783.19,15,7
2024-09-28,Central,Product A,656.79,13,6
2024-09-28,Central,Product B,745.8,14,7
2024-09-28,Central,Product C,524.95,10,5
2024-09-28,Central,Product D,829.53,16,8
2024-09-28,Central,Product E,674.24,13,6
2024-09-29,North,Product A,626.84,12,6
2024-09-29,North,Product B,846.89,16,8
2024-09-29,North,Product C,601.41,12,6
2024-09-29,North,Product D,502.83,10,5
2024-09-29,North,Product E,482.09,9,4
2024-09-29,South,Product A,784.87,15,7
2024-09-29,South,Product B,520.76,10,5
2024-09-29,South,Product C,945.7,18,9
2024-09-29,South,Product D,408.54,8,4
2024-09-29,South,Product E,937.54,18,9
2024-09-29,East,Product A,729.57,14,7
2024-09-29,East,Product B,686.48,13,6
2024-09-29,East,Product C,623.73,12,6
2024-09-29,East,Product D,755.91,15,7
2024-09-29,East,Product E,694.76,13,6
2024-09-29,West,Product A,854.49,17,8
2024-09-29,West,Product B,716.02,14,7
2024-09-29,West,Product C,721.07,14,7
2024-09-29,West,Product D,649.12,12,6
2024-09-29,West,Product E,692.05,13,6
2024-09-29,Central,Product A,743.12,14,7
2024-09-29,Central,Product B,460.59,9,4
2024-09-29,Central,Product C,511.27,10,5
2024-09-29,Central,Product D,804.09,16,8
2024-09-29,Central,Product E,723.95,14,7
2024-09-30,North,Product A,674.25,13,6
2024-09-30,North,Product B,702.58,14,7
2024-09-30,North,Product C,748.66,14,7
2024-09-30,North,Product D,624.44,12,6
2024-09-30,North,Product E,591.04,11,5
2024-09-30,South,Product A,727.42,14,7
2024-09-30,South,Product B,563.03,11,5
2024-09-30,South,Product C,757.16,15,7
2024-09-30,South,Product D,461.64,9,4
2024-09-30,South,Product E,844.09,16,8
2024-09-30,East,Product A,766.17,15,7
2024-09-30,East,Product B,735.85,14,7
2024-09-30,East,Product C,837.58,16,8
2024-09-30,East,Product D,933.17,18,9
2024-09-30,East,Product E,842.02,16,8
2024-09-30,West,Product A,442.28,8,4
2024-09-30,West,Product B,520.86,10,5
2024-09-30,West,Product C,612.53,12,6
2024-09-30,West,Product D,703.66,14,7
2024-09-30,West,Product E,772.48,15,7
2024-09-30,Central,Product A,598.4,11,5
2024-09-30,Central,Product B,726.15,14,7
2024-09-30,Central,Product C,594.25,11,5
2024-09-30,Central,Product D,614.39,12,6
2024-09-30,Central,Product E,503.07,10,5
2024-10-01,North,Product A,570.8,11,5
2024-10-01,North,Product B,510.81,10,5
2024-10-01,North,Product C,563.43,11,5
2024-10-01,North,Product D,847.59,16,8
2024-10-01,North,Product E,567.14,11,5
2024-10-01,South,Product A,1068.64,21,10
2024-10-01,South,Product B,769.14,15,7
2024-10-01,South,Product C,725.95,14,7
2024-10-01,South,Product D,579.89,11,5
2024-10-01,South,Product E,798.12,15,7
2024-10-01,East,Product A,619.47,12,6
2024-10-01,East,Product B,717.15,14,7
2024-10-01,East,Product C,1058.52,21,10
2024-10-01,East,Product D,686.62,13,6
2024-10-01,East,Product E,860.98,17,8
2024-10-01,West,Product A,601.61,12,6
2024-10-01,West,Product B,695.17,13,6
2024-10-01,West,Product C,948.01,18,9
2024-10-01,West,Product D,612.29,12,6
2024-10-01,West,Product E,953.84,19,9
2024-10-01,Central,Product A,799.16,15,7
2024-10-01,Central,Product B,621.32,12,6
2024-10-01,Central,Product C,788.62,15,7
2024-10-01,Central,Product D,836.24,16,8
2024-10-01,Central,Product E,787.13,15,7
2024-10-02,North,Product A,480.32,9,4
2024-10-02,North,Product B,598.39,11,5
2024-10-02,North,Product C,665.56,13,6
2024-10-02,North,Product D,689.8,13,6
2024-10-02,North,Product E,787.15,15,7
2024-10-02,South,Product A,725.11,14,7
2024-10-02,South,Product B,513.22,10,5
2024-10-02,South,Product C,753.47,15,7
2024-10-02,South,Product D,785.73,15,7
2024-10-02,South,Product E,778.62,15,7
2024-10-02,East,Product A,851.58,17,8
2024-10-02,East,Product B,817.01,16,8
2024-10-02,East,Product C,764.53,15,7
2024-10-02,East,Product D,690.4,13,6
2024-10-02,East,Product E,467.62,9,4
2024-10-02,West,Product A,760.39,15,7
2024-10-02,West,Product B,729.31,14,7
2024-10-02,West,Product C,738.26,14,7
2024-10-02,West,Product D,521.42,10,5
2024-10-02,West,Product E,548.83,10,5
2024-10-02,Central,Product A,847.71,16,8
2024-10-02,Central,Product B,694.69,13,6
2024-10-02,Central,Product C,795.67,15,7
2024-10-02,Central,Product D,704.19,14,7
2024-10-02,Central,Product E,704.39,14,7
2024-10-03,North,Product A,831.92,16,8
2024-10-03,North,Product B,628.17,12,6
2024-10-03,North,Product C,713.94,14,7
2024-10-03,North,Product D,635.71,12,6
2024-10-03,North,Product E,639.6,12,6
2024-10-03,South,Product A,657.16,13,6
2024-10-03,South,Product B,731.59,14,7
2024-10-03,South,Product C,633.4,12,6
2024-10-03,South,Product D,876.39,17,8
2024-10-03,South,Product E,575.14,11,5
2024-10-03,East,Product A,674.29,13,6
2024-10-03,East,Product B,638.87,12,6
2024-10-03,East,Product C,903.18,18,9
2024-10-03,East,Product D,728.01,14,7
2024-10-03,East,Product E,845.02,16,8
2024-10-03,West,Product A,492.35,9,4
2024-10-03,West,Product B,737.88,14,7
2024-10-03,West,Product C,825.1,16,8
2024-10-03,West,Product D,712.0,14,7
2024-10-03,West,Product E,849.74,16,8
2024-10-03,Central,Product A,628.0,12,6
2024-10-03,Central,Product B,897.91,17,8
2024-10-03,Central,Product C,1022.53,20,10
2024-10-03,Central,Product D,649.64,12,6
2024-10-03,Central,Product E,638.06,12,6
2024-10-04,North,Product A,904.51,18,9
2024-10-04,North,Product B,922.2,18,9
2024-10-04,North,Product C,627.52,12,6
2024-10-04,North,Product D,641.91,12,6
2024-10-04,North,Product E,661.31,13,6
2024-10-04,South,Product A,512.36,10,5
2024-10-04,South,Product B,572.04,11,5
2024-10-04,South,Product C,560.06,11,5
2024-10-04,South,Product D,593.19,11,5
2024-10-04,South,Product E,695.94,13,6
2024-10-04,East,Product A,733.63,14,7
2024-10-04,East,Product B,918.12,18,9
2024-10-04,East,Product C,560.87,11,5
2024-10-04,East,Product D,838.77,16,8
2024-10-04,East,Product E,670.81,13,6
2024-10-04,West,Product A,693.87,13,6
2024-10-04,West,Product B,795.39,15,7
2024-10-04,West,Product C,543.44,10,5
2024-10-04,West,Product D,754.4,15,7
2024-10-04,West,Product E,724.13,14,7
2024-10-04,Central,Product A,769.82,15,7
2024-10-04,Central,Product B,741.33,14,7
2024-10-04,Central,Product C,1044.94,20,10
2024-10-04,Central,Product D,611.42,12,6
2024-10-04,Central,Product E,626.38,12,6
2024-10-05,North,Product A,613.83,12,6
2024-10-05,North,Product B,623.32,12,6
2024-10-05,North,Product C,611.83,12,6
2024-10-05,North,Product D,867.98,17,8
2024-10-05,North,Product E,900.44,18,9
2024-10-05,South,Product A,621.18,12,6
2024-10-05,South,Product B,584.49,11,5
2024-10-05,South,Product C,767.34,15,7
2024-10-05,South,Product D,623.78,12,6
2024-10-05,South,Product E,789.99,15,7
2024-10-05,East,Product A,729.68,14,7
2024-10-05,East,Product B,488.65,9,4
2024-10-05,East,Product C,918.25,18,9
2024-10-05,East,Product D,953.09,19,9
2024-10-05,East,Product E,615.28,12,6
2024-10-05,West,Product A,646.85,12,6
2024-10-05,West,Product B,741.32,14,7
2024-10-05,West,Product C,748.13,14,7
2024-10-05,West,Product D,793.58,15,7
2024-10-05,West,Product E,983.15,19,9
2024-10-05,Central,Product A,676.41,13,6
2024-10-05,Central,Product B,589.27,11,5
2024-10-05,Central,Product C,507.78,10,5
2024-10-05,Central,Product D,598.72,11,5
2024-10-05,Central,Product E,696.58,13,6
2024-10-06,North,Product A,953.6,19,9
2024-10-06,North,Product B,629.09,12,6
2024-10-06,North,Product C,733.14,14,7
2024-10-06,North,Product D,699.43,13,6
2024-10-06,North,Product E,868.52,17,8
2024-10-06,South,Product A,1056.38,21,10
2024-10-06,South,Product B,627.23,12,6
2024-10-06,South,Product C,633.04,12,6
2024-10-06,South,Product D,848.28,16,8
2024-10-06,South,Product E,797.44,15,7
2024-10-06,East,Product A,960.91,19,9
2024-10-06,East,Product B,783.69,15,7
2024-10-06,East,Product C,651.31,13,6
2024-10-06,East,Product D,784.63,15,7
2024-10-06,East,Product E,857.34,17,8
2024-10-06,West,Product A,816.89,16,8
2024-10-06,West,Product B,772.93,15,7
2024-10-06,West,Product C,851.44,17,8
2024-10-06,West,Product D,865.84,17,8
2024-10-06,West,Product E,895.72,17,8
2024-10-06,Central,Product A,792.78,15,7
2024-10-06,Central,Product B,678.28,13,6
2024-10-06,Central,Product C,722.33,14,7
2024-10-06,Central,Product D,871.06,17,8
2024-10-06,Central,Product E,587.08,11,5
2024-10-07,North,Product A,754.12,15,7
2024-10-07,North,Product B,647.08,12,6
2024-10-07,North,Product C,706.37,14,7
2024-10-07,North,Product D,881.91,17,8
2024-10-07,North,Product E,729.18,14,7
2024-10-07,South,Product A,708.86,14,7
2024-10-07,South,Product B,511.32,10,5
2024-10-07,South,Product C,807.16,16,8
2024-10-07,South,Product D,793.0,15,7
2024-10-07,South,Product E,1006.2,20,10
2024-10-07,East,Product A,659.1,13,6
2024-10-07,East,Product B,733.12,14,7
2024-10-07,East,Product C,737.36,14,7
2024-10-07,East,Product D,923.91,18,9
2024-10-07,East,Product E,688.95,13,6
2024-10-07,West,Product A,741.53,14,7
2024-10-07,West,Product B,787.72,15,7
2024-10-07,West,Product C,728.55,14,7
2024-10-07,West,Product D,639.62,12,6
2024-10-07,West,Product E,729.6,14,7
2024-10-07,Central,Product A,853.14,17,8
2024-10-07,Central,Product B,558.14,11,5
2024-10-07,Central,Product C,721.01,14,7
2024-10-07,Central,Product D,603.99,12,6
2024-10-07,Central,Product E,870.2,17,8
2024-10-08,North,Product A,488.85,9,4
2024-10-08,North,Product B,624.43,12,6
2024-10-08,North,Product C,756.06,15,7
2024-10-08,North,Product D,923.14,18,9
2024-10-08,North,Product E,693.78,13,6
2024-10-08,South,Product A,624.96,12,6
2024-10-08,South,Product B,967.52,19,9
2024-10-08,South,Product C,499.42,9,4
2024-10-08,South,Product D,393.86,7,3
2024-10-08,South,Product E,764.89,15,7
2024-10-08,East,Product A,632.43,12,6
2024-10-08,East,Product B,559.43,11,5
2024-10-08,East,Product C,802.62,16,8
2024-10-08,East,Product D,737.3,14,7
2024-10-08,East,Product E,623.71,12,6
2024-10-08,West,Product A,523.0,10,5
2024-10-08,West,Product B,825.69,16,8
2024-10-08,West,Product C,794.44,15,7
2024-10-08,West,Product D,689.08,13,6
2024-10-08,West,Product E,962.66,19,9
2024-10-08,Central,Product A,552.56,11,5
2024-10-08,Central,Product B,488.53,9,4
2024-10-08,Central,Product C,605.74,12,6
2024-10-08,Central,Product D,696.61,13,6
2024-10-08,Central,Product E,737.23,14,7
2024-10-09,North,Product A,669.84,13,6
2024-10-09,North,Product B,753.35,15,7
2024-10-09,North,Product C,527.63,10,5
2024-10-09,North,Product D,907.02,18,9
2024-10-09,North,Product E,692.23,13,6
2024-10-09,South,Product A,861.06,17,8
2024-10-09,South,Product B,752.04,15,7
2024-10-09,South,Product C,768.09,15,7
2024-10-09,South,Product D,784.0,15,7
2024-10-09,South,Product E,766.81,15,7
2024-10-09,East,Product A,794.26,15,7
2024-10-09,East,Product B,890.89,17,8
2024-10-09,East,Product C,731.46,14,7
2024-10-09,East,Product D,803.59,16,8
2024-10-09,East,Product E,691.16,13,6
2024-10-09,West,Product A,906.5,18,9
2024-10-09,West,Product B,608.59,12,6
2024-10-09,West,Product C,957.29,19,9
2024-10-09,West,Product D,698.14,13,6
2024-10-09,West,Product E,502.4,10,5
2024-10-09,Central,Product A,721.83,14,7
2024-10-09,Central,Product B,607.93,12,6
2024-10-09,Central,Product C,822.12,16,8
2024-10-09,Central,Product D,611.93,12,6
2024-10-09,Central,Product E,640.99,12,6
2024-10-10,North,Product A,438.36,8,4
2024-10-10,North,Product B,640.91,12,6
2024-10-10,North,Product C,363.06,7,3
2024-10-10,North,Product D,481.44,9,4
2024-10-10,North,Product E,811.82,16,8
2024-10-10,South,Product A,815.4,16,8
2024-10-10,South,Product B,764.62,15,7
2024-10-10,South,Product C,568.38,11,5
2024-10-10,South,Product D,697.93,13,6
2024-10-10,South,Product E,704.15,14,7
2024-10-10,East,Product A,541.41,10,5
2024-10-10,East,Product B,916.53,18,9
2024-10-10,East,Product C,828.31,16,8
2024-10-10,East,Product D,673.52,13,6
2024-10-10,East,Product E,708.45,14,7
2024-10-10,West,Product A,734.03,14,7
2024-10-10,West,Product B,416.91,8,4
2024-10-10,West,Product C,669.82,13,6
2024-10-10,West,Product D,608.54,12,6
2024-10-10,West,Product E,563.5,11,5
2024-10-10,Central,Product A,665.04,13,6
2024-10-10,Central,Product B,958.01,19,9
2024-10-10,Central,Product C,794.97,15,7
2024-10-10,Central,Product D,624.16,12,6
2024-10-10,Central,Product E,785.35,15,7
2024-10-11,North,Product A,903.09,18,9
2024-10-11,North,Product B,836.09,16,8
2024-10-11,North,Product C,714.02,14,7
2024-10-11,North,Product D,614.31,12,6
2024-10-11,North,Product E,804.14,16,8
2024-10-11,South,Product A,761.14,15,7
2024-10-11,South,Product B,831.94,16,8
2024-10-11,South,Product C,795.24,15,7
2024-10-11,South,Product D,853.72,17,8
2024-10-11,South,Product E,630.07,12,6
2024-10-11,East,Product A,891.52,17,8
2024-10-11,East,Product B,733.49,14,7
2024-10-11,East,Product C,998.47,19,9
2024-10-11,East,Product D,608.35,12,6
2024-10-11,East,Product E,950.59,19,9
2024-10-11,West,Product A,733.54,14,7
2024-10-11,West,Product B,613.68,12,6
2024-10-11,West,Product C,637.32,12,6
2024-10-11,West,Product D,660.4,13,6
2024-10-11,West,Product E,765.47,15,7
2024-10-11,Central,Product A,779.39,15,7
2024-10-11,Central,Product B,624.65,12,6
2024-10-11,Central,Product C,702.17,14,7
2024-10-11,Central,Product D,1007.93,20,10
2024-10-11,Central,Product E,949.4,18,9
2024-10-12,North,Product A,768.31,15,7
2024-10-12,North,Product B,712.02,14,7
2024-10-12,North,Product C,723.61,14,7
2024-10-12,North,Product D,793.35,15,7
2024-10-12,North,Product E,562.1,11,5
2024-10-12,South,Product A,670.27,13,6
2024-10-12,South,Product B,470.83,9,4
2024-10-12,South,Product C,763.07,15,7
2024-10-12,South,Product D,798.11,15,7
2024-10-12,South,Product E,638.36,12,6
2024-10-12,East,Product A,929.1,18,9
2024-10-12,East,Product B,533.41,10,5
2024-10-12,East,Product C,499.69,9,4
2024-10-12,East,Product D,738.37,14,7
2024-10-12,East,Product E,854.63,17,8
2024-10-12,West,Product A,944.63,18,9
2024-10-12,West,Product B,641.79,12,6
2024-10-12,West,Product C,859.09,17,8
2024-10-12,West,Product D,701.2,14,7
2024-10-12,West,Product E,682.25,13,6
2024-10-12,Central,Product A,831.53,16,8
2024-10-12,Central,Product B,798.84,15,7
2024-10-12,Central,Product C,483.86,9,4
2024-10-12,Central,Product D,915.32,18,9
2024-10-12,Central,Product E,901.69,18,9
2024-10-13,North,Product A,619.22,12,6
2024-10-13,North,Product B,763.8,15,7
2024-10-13,North,Product C,777.7,15,7
2024-10-13,North,Product D,744.67,14,7
2024-10-13,North,Product E,629.87,12,6
2024-10-13,South,Product A,612.7,12,6
2024-10-13,South,Product B,704.15,14,7
2024-10-13,South,Product C,873.77,17,8
2024-10-13,South,Product D,784.72,15,7
2024-10-13,South,Product E,655.31,13,6
2024-10-13,East,Product A,817.01,16,8
2024-10-13,East,Product B,304.55,6,3
2024-10-13,East,Product C,870.38,17,8
2024-10-13,East,Product D,461.51,9,4
2024-10-13,East,Product E,656.46,13,6
2024-10-13,West,Product A,549.28,10,5
2024-10-13,West,Product B,524.5,10,5
2024-10-13,West,Product C,872.09,17,8
2024-10-13,West,Product D,641.56,12,6
2024-10-13,West,Product E,756.82,15,7
2024-10-13,Central,Product A,701.13,14,7
2024-10-13,Central,Product B,775.3,15,7
2024-10-13,Central,Product C,718.64,14,7
2024-10-13,Central,Product D,526.16,10,5
2024-10-13,Central,Product E,848.8,16,8
2024-10-14,North,Product A,638.97,12,6
2024-10-14,North,Product B,488.26,9,4
2024-10-14,North,Product C,648.28,12,6
2024-10-14,North,Product D,921.78,18,9
2024-10-14,North,Product E,829.54,16,8
2024-10-14,South,Product A,659.54,13,6
2024-10-14,South,Product B,659.46,13,6
2024-10-14,South,Product C,663.37,13,6
2024-10-14,South,Product D,1003.46,20,10
2024-10-14,South,Product E,763.14,15,7
2024-10-14,East,Product A,769.96,15,7
2024-10-14,East,Product B,855.07,17,8
2024-10-14,East,Product C,742.84,14,7
2024-10-14,East,Product D,672.25,13,6
2024-10-14,East,Product E,681.14,13,6
2024-10-14,West,Product A,698.83,13,6
2024-10-14,West,Product B,703.7,14,7
2024-10-14,West,Product C,812.16,16,8
2024-10-14,West,Product D,716.35,14,7
2024-10-14,West,Product E,812.87,16,8
2024-10-14,Central,Product A,697.54,13,6
2024-10-14,Central,Product B,720.13,14,7
2024-10-14,Central,Product C,425.64,8,4
2024-10-14,Central,Product D,838.91,16,8
2024-10-14,Central,Product E,758.11,15,7
2024-10-15,North,Product A,852.05,17,8
2024-10-15,North,Product B,298.85,5,2
2024-10-15,North,Product C,1006.94,20,10
2024-10-15,North,Product D,690.45,13,6
2024-10-15,North,Product E,867.7,17,8
2024-10-15,South,Product A,562.55,11,5
2024-10-15,South,Product B,797.33,15,7
2024-10-15,South,Product C,560.63,11,5
2024-10-15,South,Product D,621.67,12,6
2024-10-15,South,Product E,982.18,19,9
2024-10-15,East,Product A,683.19,13,6
2024-10-15,East,Product B,741.17,14,7
2024-10-15,East,Product C,833.88,16,8
2024-10-15,East,Product D,780.69,15,7
2024-10-15,East,Product E,731.65,14,7
2024-10-15,West,Product A,762.12,15,7
2024-10-15,West,Product B,1051.7,21,10
2024-10-15,West,Product C,702.09,14,7
2024-10-15,West,Product D,738.85,14,7
2024-10-15,West,Product E,859.53,17,8
2024-10-15,Central,Product A,867.32,17,8
2024-10-15,Central,Product B,878.9,17,8
2024-10-15,Central,Product C,801.01,16,8
2024-10-15,Central,Product D,547.91,10,5
2024-10-15,Central,Product E,942.32,18,9
2024-10-16,North,Product A,548.5,10,5
2024-10-16,North,Product B,754.74,15,7
2024-10-16,North,Product C,604.3,12,6
2024-10-16,North,Product D,702.53,14,7
2024-10-16,North,Product E,758.45,15,7
2024-10-16,South,Product A,757.4,15,7
2024-10-16,South,Product B,771.71,15,7
2024-10-16,South,Product C,941.34,18,9
2024-10-16,South,Product D,776.21,15,7
2024-10-16,South,Product E,676.91,13,6
2024-10-16,East,Product A,848.88,16,8
2024-10-16,East,Product B,880.96,17,8
2024-10-16,East,Product C,536.93,10,5
2024-10-16,East,Product D,796.69,15,7
2024-10-16,East,Product E,811.46,16,8
2024-10-16,West,Product A,669.31,13,6
2024-10-16,West,Product B,907.47,18,9
2024-10-16,West,Product C,690.3,13,6
2024-10-16,West,Product D,729.53,14,7
2024-10-16,West,Product E,687.03,13,6
2024-10-16,Central,Product A,713.88,14,7
2024-10-16,Central,Product B,555.63,11,5
2024-10-16,Central,Product C,506.7,10,5
2024-10-16,Central,Product D,938.61,18,9
2024-10-16,Central,Product E,591.11,11,5
2024-10-17,North,Product A,571.73,11,5
2024-10-17,North,Product B,406.0,8,4
2024-10-17,North,Product C,622.0,12,6
2024-10-17,North,Product D,524.42,10,5
2024-10-17,North,Product E,947.32,18,9
2024-10-17,South,Product A,857.16,17,8
2024-10-17,South,Product B,614.98,12,6
